country,title,sku,reg_pr,act_pr,brand,sticker,cat_1,cat_2,cat_3,url
DE,Cap 9FORTY Chicago White Sox MLB Erwachsene NEW ERA ,8740787,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/cap-9forty-chicago-white-sox-mlb-erwachsene-new-era/_/R-p-X8740787?mc=8740787&c=SCHWARZ
DE,Baseballcap 9FORTY Houston Astros Baseball Erwachsene,8673018,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseballcap-9forty-houston-astros-baseball-erwachsene/_/R-p-X8673018?mc=8673018&c=SCHWARZ
DE,Baseball Cap MLB New Era 9Forty Boston Red Sox Damen/Herren marineblau/rot,8406518,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-boston-red-sox-damen-herren-marineblau-rot/_/R-p-X8406518?mc=8406518&c=BLAU
DE,Trainingsjacke Fussball Fcoat100 wattiert Herren schwarz,8560166,"34,99€",,KIPSTA,NEU,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/trainingsjacke-fussball-fcoat100-wattiert-herren-schwarz/_/R-p-310404?mc=8560166&c=SCHWARZ
DE,Tights Keepdry 100 Herren schwarz,8496254,"12,99€",,KIPSTA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/tights-keepdry-100-herren/_/R-p-7135?mc=8496254&c=SCHWARZ
DE,Funktionsshorts Keepdry 900 Herren schwarz,8550435,"19,99€",,KIPSTA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/funktionsshorts-keepdry-900-supportiv-erwachsene/_/R-p-13447?mc=8550435&c=SCHWARZ
DE,Mütze Fussball Keepdry 500 Damen/Herren schwarz,8496928,"6,99€",,KIPSTA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/mutze-fussball-keepdry-500-damen-herren/_/R-p-189074?mc=8496928&c=SCHWARZ
DE,Funktionstights Keepwarm 900 Erwachsene dunkelgrau,8573017,"24,99€",,KIPSTA,ECODESIGN,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/funktionstights-keepwarm-900-erwachsene-dunkelgrau/_/R-p-312335?mc=8573017&c=GRAU
DE,Funktionsshirt Keepwarm 900 Erwachsene dunkelgrau,967359,"24,99€",,KIPSTA,ECODESIGN,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/funktionsshirt-keepwarm-900-erwachsene-dunkelgrau/_/R-p-312362?mc=967359&c=GRAU
DE,Baseballcap 9Forty Dodgers Los Angeles Erwachsene blau,8365467,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseballcap-9forty-dodgers-los-angeles-erwachsene-blau/_/R-p-X8365467?mc=8365467&c=BLAU
DE,Baseball Cap MLB New Era 9Forty Detroit Tigers Damen/Herren marineblau/weiss,8607577,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-detroit-tigers-damen-herren-marineblau-weiss/_/R-p-X8607577?mc=8607577&c=SCHWARZ
DE,Baseball Cap MLB New Era 9Forty Oakland Athletics Damen/Herren grün,8656518,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-oakland-athletics-damen-herren-grun/_/R-p-X8656518?mc=8656518&c=GRÜN
DE,Baseballcap 9FORTY New York Mets Erwachsene blau ,8673019,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseballcap-9forty-new-york-mets-erwachsene-blau/_/R-p-X8673019?mc=8673019&c=BLAU
DE,Baseball Cap MLB New Era 9Forty New York Yankees Damen/Herren rot/weiss,8673020,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-new-york-yankees-damen-herren-rot-weiss/_/R-p-X8673020?mc=8673020&c=ROT
DE,Baseball Cap MLB New Era 9Forty New York Yankees Damen/Herren khaki,8673210,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-new-york-yankees-damen-herren-khaki/_/R-p-X8673210?mc=8673210&c=GRÜN
DE,Baseball Cap MLB New Era 9Forty New York Yankees Damen/Herren weiss/schwarz,8673211,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-new-york-yankees-damen-herren-weiss-schwarz/_/R-p-X8673211?mc=8673211&c=WEIß
DE,Baseball Cap MLB New Era 9Forty Philadelphia Phillies Damen/Herren rot,8673642,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-philadelphia-phillies-damen-herren-rot/_/R-p-X8673642?mc=8673642&c=ROT
DE,Baseballcap FFBS Frankreich offizieller Baseball- und Softballverband ,8660999,"23,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseballcap-ffbs-frankreich-offizieller-baseball-und-softballverband/_/R-p-X8660999?mc=8660999
DE,Baseball Cap MLB New Era 9Forty New York Yankees Damen/Herren schwarz,8673021,"21,99€",,NEW ERA,,Herren,Sportbekleidung, Softball   ,https://www.decathlon.de/p/baseball-cap-mlb-new-era-9forty-new-york-yankees-damen-herren-schwarz/_/R-p-X8673021?mc=8673021&c=SCHWARZ
DE,Tanzshirt Urban Dance Herren blau mit Grafikprint,8667196,"14,99€",,STAREVER,NEU,Herren,Sportbekleidung, Modern Dance   ,https://www.decathlon.de/p/tanzshirt-urban-dance-herren-blau-mit-grafikprint/_/R-p-335487?mc=8667196&c=BLAU
DE,Tennissocken RS 100 Low 3er-Pack schwarz,962372,"2,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-100-low-kurz-3er-pack/_/R-p-300250?mc=962372
DE,Tennissocken RS 100 High 3er-Pack weiss,8488911,"3,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-100-high-3er-pack/_/R-p-300219?mc=8488911&c=WEIß
DE,Tennissocken RS 500 Low 3er-Pack schwarz,8380064,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-500-low-3er-pack/_/R-p-2400?mc=8380064&c=SCHWARZ
DE,Schirmmütze Tennis-Cap TC 900 Gr. 58 schwarz/grau,8558909,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-tc-900-gr-58/_/R-p-311953?mc=8558909&c=SCHWARZ
DE,Tennissocken RS 160 High 3er-Pack schwarz,8395032,"5,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-160-high-3er-pack/_/R-p-300234?mc=8395032&c=SCHWARZ
DE,Tennis-Shorts Herren 100 Dry weiss,962186,"5,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennis-shorts-herren-dry-100/_/R-p-300096?mc=962186&c=WEIß
DE,Schirmmütze Tennis-Cap TC 500 Gr. 58 grau,8505881,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-tc-500-gr-58/_/R-p-302625?mc=8505881&c=SCHWARZ
DE,Schirmmütze Tennis-Cap TC 100 schwarz,8618832,"4,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-tc-100/_/R-p-330799?mc=8618832&c=SCHWARZ
DE,Tennis-Shorts Dry Herren 500 schwarz,8374097,"9,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennis-shorts-dry-herren-500/_/R-p-300097?mc=8374097&c=SCHWARZ
DE,Tennissocken RS 500 High Lang 3er-Pack schwarz,8379841,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-500-high-lang-3er-pack/_/R-p-2451?mc=8379841&c=SCHWARZ
DE,Schirmmütze Tennis-Cap Adidas Gr. 58 weiss,8621889,"17,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-adidas-gr-58-weiss/_/R-p-X8621889?mc=8621889
DE,Stirnband Tennis schwarz,8621893,"11,99€","7,99€",ADIDAS,0,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/stirnband-tennis-schwarz/_/R-p-X8621893?mc=8621893
DE,Tennissocken RS 160 Low 3er-Pack schwarz/glänzend,8670425,"4,99€",,ARTENGO,NEU,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-160-low-3er-pack/_/R-p-304714?mc=8670425
DE,Tennissocken RS 500 Mid 3er-Pack weiss,8379843,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-500-mid-3er-pack/_/R-p-2392?mc=8379843&c=WEIß
DE,Tennissocken RS 160 Low 3er-Pack weiss/blau,8581244,"5,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-160-low-3er-pack/_/R-p-324398?mc=8581244&c=WEIß
DE,Tennissocken RS 900 Mid 3er-Pack schwarz/weiss,8522790,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-900-mid-3er-pack/_/R-p-106286?mc=8522790&c=SCHWARZ
DE,Tennissocken RS 900 Low 3er-Pack schwarz/grau,8606276,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-900-low-3er-pack/_/R-p-106287?mc=8606276&c=SCHWARZ
DE,Tennissocken Mid (dünn) 3er-Pack schwarz/weiss/grau,8622955,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-mid-dunn-3er-pack-schwarz-weiss-grau/_/R-p-X8622955?mc=8622955
DE,Tennissocken High 3er-Pack schwarz,8621898,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-schwarz/_/R-p-X8621898?mc=8621898
DE,Tennissocken RS 560 Low 3er-Pack weiss,8519701,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-560-lowedge-3er-pack-weiß-blau-artengo/_/R-p-301358?mc=8519701&c=BLAU
DE,Tennissocken RS 560 Mid 3er-Pack schwarz/orange,8522712,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-560-mid-3er-pack/_/R-p-301400?mc=8522712&c=SCHWARZ
DE,Tennis T-Shirt Herren TTS900 Light schwarz/blau,8502336,"19,99€","11,99€",ARTENGO,0,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennisshirt-900-herren-light-900/_/R-p-301719?mc=8502336&c=SCHWARZ
DE,Tennis-Shorts Herren Dry Court 500 schwarz,8545167,"9,99€","5,99€",ARTENGO,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennis-shorts-herren-dry-court-500/_/R-p-300233?mc=8545167&c=SCHWARZ
DE,Tennissocken RS160 3-er Pack blau/grau/grün,8670435,"4,99€",,ARTENGO,NEU,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-160-mid-3er-pack/_/R-p-300235?mc=8670435
DE,Tennissocken High 3er-Pack weiss,8621897,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-weiss/_/R-p-X8621897?mc=8621897
DE,Tennis T-Shirt Dry 500 Herren schwarz/blau,8518410,"14,99€","10,99€",ARTENGO,0,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/t-shirt-dry-500-herren/_/R-p-300366?mc=8518410&c=BLAU
DE,Tennis-Shorts Herren TSH 900 Light gelb,8553279,"14,99€","7,99€",ARTENGO,0,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennis-shorts-herren-tsh-900-light/_/R-p-300359?mc=8553279&c=GELB
DE,Tennissocken RS 500 High 4er-Pack weiss/rot,8670466,"6,99€","3,99€",ARTENGO,0,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-500-high-4er-pack/_/R-p-300248?mc=8670466
DE,Schirmmütze Tennis-Cap TC 900 Gr. 56 weiss/marineblau,8577356,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-tc-900-gr-56-weiss-marineblau/_/R-p-323491?mc=8577356&c=WEIß
DE,Schirmmütze Tennis-Cap Adidas Gr. 58 schwarz,8621888,"17,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-adidas-gr-58-schwarz/_/R-p-X8621888?mc=8621888
DE,Schirmmütze Tennis-Cap Gr. 58 Adidas schwarz,8627401,"22,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-gr-58-adidas-schwarz/_/R-p-X8627401?mc=8627401
DE,Tennissocken RS 560 High 3er-Pack schwarz/orange,8519699,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-rs-560-high-3er-pack-artengo/_/R-p-301389?mc=8519699&c=SCHWARZ
DE,Tennissocken Mid 3er-Pack schwarz/weiss/grau,8621896,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-mid-3er-pack-schwarz-weiss-grau/_/R-p-X8621896?mc=8621896
DE,Stirnband Tennis weiss,8621894,"11,99€",,ADIDAS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/stirnband-tennis-weiss/_/R-p-X8621894?mc=8621894
DE,Tennissocken High 3er-Pack weiss,8628706,"9,99€",,ASICS,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-weiss/_/R-p-X8628706?mc=8628706
DE,Stirnband Tennis und andere Sportarten Adidas schwarz,8741699,"11,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/stirnband-tennis-und-andere-sportarten-adidas-schwarz/_/R-p-X8741699?mc=8741699
DE,Tennis-Shorts Herren TSH 500 Thermic schwarz,8551737,"14,99€",,ARTENGO,,Herren,Sportbekleidung, Pickleball   ,https://www.decathlon.de/p/tennisshorts-warm-500-herren/_/R-p-169067?mc=8551737&c=SCHWARZ
DE,Tennis-Shorts Herren TSH 900 Light gelb,8553279,"14,99€","7,99€",ARTENGO,0,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennis-shorts-herren-tsh-900-light/_/R-p-300359?mc=8553279&c=GELB
DE,Tennissocken RS 160 Low 3er-Pack schwarz/glänzend,8670425,"4,99€",,ARTENGO,NEU,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-160-low-3er-pack/_/R-p-304714?mc=8670425
DE,Tennis-Shorts Dry Herren 500 schwarz,8374097,"9,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennis-shorts-dry-herren-500/_/R-p-300097?mc=8374097&c=SCHWARZ
DE,Tennissocken RS 500 Low 3er-Pack schwarz,8380064,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-500-low-3er-pack/_/R-p-2400?mc=8380064&c=SCHWARZ
DE,Tennissocken RS 500 High Lang 3er-Pack schwarz,8379841,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-500-high-lang-3er-pack/_/R-p-2451?mc=8379841&c=SCHWARZ
DE,Tennissocken RS 500 Mid 3er-Pack weiss,8379843,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-500-mid-3er-pack/_/R-p-2392?mc=8379843&c=WEIß
DE,Tennis-Shorts Herren 100 Dry weiss,962186,"5,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennis-shorts-herren-dry-100/_/R-p-300096?mc=962186&c=WEIß
DE,Tennissocken RS 160 High 3er-Pack schwarz,8395032,"5,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-160-high-3er-pack/_/R-p-300234?mc=8395032&c=SCHWARZ
DE,Tennissocken RS 100 High 3er-Pack weiss,8488911,"3,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-100-high-3er-pack/_/R-p-300219?mc=8488911&c=WEIß
DE,Tennissocken RS 100 Low 3er-Pack schwarz,962372,"2,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-100-low-kurz-3er-pack/_/R-p-300250?mc=962372
DE,Tennis-Shorts Herren Dry Court 500 schwarz,8545167,"9,99€","5,99€",ARTENGO,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennis-shorts-herren-dry-court-500/_/R-p-300233?mc=8545167&c=SCHWARZ
DE,Tennissocken RS160 3-er Pack blau/grau/grün,8670435,"4,99€",,ARTENGO,NEU,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-160-mid-3er-pack/_/R-p-300235?mc=8670435
DE,Tennissocken RS 900 Mid 3er-Pack schwarz/weiss,8522790,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-900-mid-3er-pack/_/R-p-106286?mc=8522790&c=SCHWARZ
DE,Schirmmütze Tennis-Cap Adidas Gr. 58 weiss,8621889,"17,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-adidas-gr-58-weiss/_/R-p-X8621889?mc=8621889
DE,Tennissocken Mid (dünn) 3er-Pack schwarz/weiss/grau,8622955,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-mid-dunn-3er-pack-schwarz-weiss-grau/_/R-p-X8622955?mc=8622955
DE,Tennissocken RS 560 Low 3er-Pack weiss,8519701,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-560-lowedge-3er-pack-weiß-blau-artengo/_/R-p-301358?mc=8519701&c=BLAU
DE,Tennissocken High 3er-Pack schwarz,8621898,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-schwarz/_/R-p-X8621898?mc=8621898
DE,Stirnband Tennis schwarz,8621893,"11,99€","7,99€",ADIDAS,0,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/stirnband-tennis-schwarz/_/R-p-X8621893?mc=8621893
DE,Tennissocken RS 560 High 3er-Pack schwarz/orange,8519699,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-560-high-3er-pack-artengo/_/R-p-301389?mc=8519699&c=SCHWARZ
DE,Tennissocken RS 500 High 4er-Pack weiss/rot,8670466,"6,99€","3,99€",ARTENGO,0,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-500-high-4er-pack/_/R-p-300248?mc=8670466
DE,Schirmmütze Tennis-Cap Adidas Gr. 58 schwarz,8621888,"17,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-adidas-gr-58-schwarz/_/R-p-X8621888?mc=8621888
DE,Schirmmütze Tennis-Cap Gr. 58 Adidas schwarz,8627401,"22,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-gr-58-adidas-schwarz/_/R-p-X8627401?mc=8627401
DE,Tennissocken RS 560 Mid 3er-Pack schwarz/orange,8522712,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-560-mid-3er-pack/_/R-p-301400?mc=8522712&c=SCHWARZ
DE,Tennissocken High 3er-Pack weiss,8621897,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-weiss/_/R-p-X8621897?mc=8621897
DE,Tennis T-Shirt Dry 500 Herren schwarz/blau,8518410,"14,99€","10,99€",ARTENGO,0,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/t-shirt-dry-500-herren/_/R-p-300366?mc=8518410&c=BLAU
DE,Stirnband Tennis weiss,8621894,"11,99€",,ADIDAS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/stirnband-tennis-weiss/_/R-p-X8621894?mc=8621894
DE,Tennis T-Shirt Herren TTS900 Light schwarz/blau,8502336,"19,99€","11,99€",ARTENGO,0,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennisshirt-900-herren-light-900/_/R-p-301719?mc=8502336&c=SCHWARZ
DE,Tennissocken High 3er-Pack weiss,8628706,"9,99€",,ASICS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-weiss/_/R-p-X8628706?mc=8628706
DE,Tennissocken RS 900 Low 3er-Pack schwarz/grau,8606276,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-rs-900-low-3er-pack/_/R-p-106287?mc=8606276&c=SCHWARZ
DE,Stirnband Tennis und andere Sportarten Adidas schwarz,8741699,"11,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/stirnband-tennis-und-andere-sportarten-adidas-schwarz/_/R-p-X8741699?mc=8741699
DE,Tennis-Shorts Herren TSH 500 Thermic schwarz,8551737,"14,99€",,ARTENGO,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennisshorts-warm-500-herren/_/R-p-169067?mc=8551737&c=SCHWARZ
DE,Tennissocken Mid 3er-Pack schwarz/weiss/grau,8621896,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Racquetball   ,https://www.decathlon.de/p/tennissocken-mid-3er-pack-schwarz-weiss-grau/_/R-p-X8621896?mc=8621896
DE,Tennissocken RS 100 Low 3er-Pack schwarz,962372,"2,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-100-low-kurz-3er-pack/_/R-p-300250?mc=962372
DE,Tennissocken RS 100 High 3er-Pack weiss,8488911,"3,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-100-high-3er-pack/_/R-p-300219?mc=8488911&c=WEIß
DE,Tennissocken RS 500 Low 3er-Pack schwarz,8380064,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-500-low-3er-pack/_/R-p-2400?mc=8380064&c=SCHWARZ
DE,Schirmmütze Tennis-Cap TC 900 Gr. 58 schwarz/grau,8558909,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-tc-900-gr-58/_/R-p-311953?mc=8558909&c=SCHWARZ
DE,Tennissocken RS 160 High 3er-Pack schwarz,8395032,"5,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-160-high-3er-pack/_/R-p-300234?mc=8395032&c=SCHWARZ
DE,Tennis-Shorts Herren 100 Dry weiss,962186,"5,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennis-shorts-herren-dry-100/_/R-p-300096?mc=962186&c=WEIß
DE,Tennis-Shorts Dry Herren 500 schwarz,8374097,"9,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennis-shorts-dry-herren-500/_/R-p-300097?mc=8374097&c=SCHWARZ
DE,Tennissocken RS 500 High Lang 3er-Pack schwarz,8379841,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-500-high-lang-3er-pack/_/R-p-2451?mc=8379841&c=SCHWARZ
DE,Schirmmütze Tennis-Cap Adidas Gr. 58 weiss,8621889,"17,99€",,ADIDAS,ECODESIGN,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/schirmmutze-tennis-cap-adidas-gr-58-weiss/_/R-p-X8621889?mc=8621889
DE,Stirnband Tennis schwarz,8621893,"11,99€","7,99€",ADIDAS,0,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/stirnband-tennis-schwarz/_/R-p-X8621893?mc=8621893
DE,Tennissocken RS 160 Low 3er-Pack schwarz/glänzend,8670425,"4,99€",,ARTENGO,NEU,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-160-low-3er-pack/_/R-p-304714?mc=8670425
DE,Tennissocken RS 500 Mid 3er-Pack weiss,8379843,"6,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-500-mid-3er-pack/_/R-p-2392?mc=8379843&c=WEIß
DE,Tennissocken RS 900 Mid 3er-Pack schwarz/weiss,8522790,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-900-mid-3er-pack/_/R-p-106286?mc=8522790&c=SCHWARZ
DE,Tennissocken RS 900 Low 3er-Pack schwarz/grau,8606276,"11,99€",,ARTENGO,ECODESIGN,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-900-low-3er-pack/_/R-p-106287?mc=8606276&c=SCHWARZ
DE,Tennissocken Mid (dünn) 3er-Pack schwarz/weiss/grau,8622955,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-mid-dunn-3er-pack-schwarz-weiss-grau/_/R-p-X8622955?mc=8622955
DE,Tennissocken High 3er-Pack schwarz,8621898,"9,99€",,ADIDAS,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-high-3er-pack-schwarz/_/R-p-X8621898?mc=8621898
DE,Tennissocken RS 560 Low 3er-Pack weiss,8519701,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-560-lowedge-3er-pack-weiß-blau-artengo/_/R-p-301358?mc=8519701&c=BLAU
DE,Tennissocken RS 560 Mid 3er-Pack schwarz/orange,8522712,"8,99€",,ARTENGO,,Herren,Sportbekleidung, Speedball   ,https://www.decathlon.de/p/tennissocken-rs-560-mid-3er-pack/_/R-p-301400?mc=8522712&c=SCHWARZ
